log_id,no_mfa,mfa_absent,principal_type_prior_risk,principal_type_idx,has_access_key,action_velocity,is_new_action,session_duration_normalized,events_per_minute_normalized,time_sin,time_cos,is_weekend,is_off_hours,action_risk_prior,event_name_idx,event_source_idx,is_write_action,read_only_absent,has_error,is_access_denied,is_iam_event,is_recon_action,is_defense_evasion,is_get_caller_identity,is_malicious_user_agent,is_public_ip,params_length_normalized,targets_sensitive_resource,is_non_default_region,is_create_key,is_secrets_or_kms,is_permission_modification,policy_statement_count_normalized,has_wildcard_action,has_wildcard_resource,privileged_action_reach,label
invictus_enriched.csv:1232,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1233,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1234,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1235,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1236,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1237,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,3,4,0,0,0,0,0,1,0,0,0,0,0.18533333333333332,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1238,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,35,3,0,0,0,0,0,1,0,0,0,0,0.15733333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1239,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1240,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,4,4,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1241,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1242,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1243,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,29,1,0,0,0,0,1,1,0,0,0,0,0.108,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1244,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1245,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1246,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1247,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1248,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1249,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1250,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1251,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1252,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1253,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1254,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1255,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,77,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1256,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,26,1,0,0,0,0,1,1,0,0,0,0,0.06266666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1257,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1258,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,33,3,0,0,0,0,0,1,0,0,0,0,0.26266666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1259,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1260,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.14666666666666667,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1261,0,1,0.8,2,1,1.0,0,0.22305555555555556,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,76,5,0,0,0,0,0,1,0,0,0,0,0.148,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1262,0,1,0.8,2,1,0.9997222222222222,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1263,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,41,3,0,0,0,0,0,1,0,0,0,0,0.13733333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1264,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,26,1,0,0,0,0,1,1,0,0,0,0,0.068,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1265,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,29,1,0,0,0,0,1,1,0,0,0,0,0.104,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1266,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.06666666666666667,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1267,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1268,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.07866666666666666,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1269,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1270,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1271,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1272,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1273,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1274,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1275,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1276,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1277,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1278,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.23466666666666666,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1279,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1280,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,38,3,0,0,0,0,0,1,0,0,0,0,0.1,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1281,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1282,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1283,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,29,1,0,0,0,0,1,1,0,0,0,0,0.14933333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1284,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,121,1,0,0,0,0,1,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1285,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1286,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,122,1,0,0,0,0,1,1,0,0,0,0,0.14666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1287,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1288,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,41,3,0,0,0,0,0,1,0,0,0,0,0.13733333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1289,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1290,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,32,3,0,0,0,0,0,1,0,0,0,0,0.2,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1291,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1292,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1293,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1294,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1295,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,26,1,0,0,0,0,1,1,0,0,0,0,0.07333333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1296,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,28,1,0,0,0,0,1,1,0,0,0,0,0.07333333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1297,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.07333333333333333,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1298,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,121,1,0,0,0,0,1,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1299,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,124,1,0,0,0,0,1,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1300,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10533333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1301,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,97,4,0,0,1,0,0,1,0,0,0,0,0.18266666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1302,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1303,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,4,4,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1304,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.068,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1305,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1306,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,37,3,0,0,0,0,0,1,0,0,0,0,0.10133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1307,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1308,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1309,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10533333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1310,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1311,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.2,22,2,0,0,0,0,0,1,0,1,0,0,0.0026666666666666666,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1312,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1313,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1314,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1315,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,27,1,0,0,0,0,1,1,0,0,0,0,0.07866666666666666,0,0,0,0,1,0.0,0,0,0.0,0
invictus_enriched.csv:1316,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1317,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1318,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1319,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1320,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1321,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,97,4,0,0,1,0,0,1,0,0,0,0,0.18266666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1322,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1323,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21866666666666668,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1324,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,87,6,0,0,0,0,0,1,0,0,0,0,0.12133333333333333,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1325,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.8,80,5,0,0,0,0,0,1,0,0,0,0,0.21733333333333332,0,0,0,1,0,0.0,0,0,0.0,1
invictus_enriched.csv:1326,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,46,1,0,0,0,0,1,1,0,0,0,0,0.088,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1327,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,85,6,0,0,0,0,0,1,0,0,0,0,0.10666666666666667,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1328,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1329,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1330,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1331,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.31733333333333336,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1332,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,33,3,0,0,0,0,0,1,0,0,0,0,0.3,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1333,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1334,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1335,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,83,6,0,0,0,0,0,1,0,0,0,0,0.18133333333333335,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1336,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
invictus_enriched.csv:1337,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,96,4,0,0,1,0,0,1,0,0,0,0,0.18666666666666668,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1338,0,1,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.1,39,3,0,0,0,0,0,1,0,0,0,0,0.04533333333333334,0,0,0,0,0,0.0,0,0,0.0,0
invictus_enriched.csv:1339,1,0,0.8,2,1,1.0,0,0.22333333333333333,1.0,1.2246467991473532e-16,-1.0,0,0,0.7,81,9,0,0,0,0,0,0,0,0,0,1,0.316,0,0,0,1,0,0.0,0,0,0.0,0
