log_id,source_node,target_node,edge_type,label,source_node_degree,edge_interaction_count,source_node_age_normalized,source_privilege_level,source_historical_risk,target_resource_criticality,is_cross_account
synthetic_cloudtrail.csv:5772,arn:aws:iam::135917732373:user/mipqxordqt,role-bdmdrc,CreateRole,1,9,1,0.0021875,1,0.2541,4,1
synthetic_cloudtrail.csv:5773,arn:aws:iam::135917732373:user/mipqxordqt,role-bdmdrc,PutRolePolicy,1,10,2,0.0023032407407407407,1,0.3606,4,1
synthetic_cloudtrail.csv:5774,arn:aws:iam::135917732373:user/mipqxordqt,role-mcyxgz,GetUser,0,11,1,0.002627314814814815,1,0.2567,4,1
synthetic_cloudtrail.csv:5775,arn:aws:iam::135917732373:user/mipqxordqt,aws_service,DescribeSecurityGroups,0,12,6,0.0031018518518518517,1,0.1819,3,1
synthetic_cloudtrail.csv:5776,arn:aws:iam::790860790311:user/ihcagk,aws_service,ListFunctions,0,1,1,0.0,0,0.0049,2,1
synthetic_cloudtrail.csv:5777,arn:aws:iam::790860790311:user/ihcagk,role-lrvboa,ListGroupsForUser,0,2,1,0.00032407407407407406,0,0.0114,4,1
synthetic_cloudtrail.csv:5778,arn:aws:iam::790860790311:user/ihcagk,aws_service,GetParameter,0,3,2,0.0009490740740740741,0,0.0097,2,1
synthetic_cloudtrail.csv:5779,arn:aws:iam::790860790311:user/ihcagk,db-arbefb,ModifyDBInstance,0,4,1,0.0011458333333333333,1,0.0164,2,1
synthetic_cloudtrail.csv:5780,arn:aws:iam::790860790311:user/ihcagk,/app/obwgwd/config,SendCommand,0,5,1,0.0020601851851851853,1,0.0312,2,1
synthetic_cloudtrail.csv:5781,arn:aws:iam::790860790311:user/ihcagk,data-dbldxu-bucket,GetBucketLogging,0,6,1,0.0031018518518518517,1,0.0252,3,1
synthetic_cloudtrail.csv:5782,arn:aws:iam::790860790311:user/ihcagk,prod/db/nmccxv,GetSecretValue,0,7,1,0.0044444444444444444,1,0.0681,5,1
synthetic_cloudtrail.csv:5783,arn:aws:iam::790860790311:user/ihcagk,i-xoecfhdfmowupmiqi,DescribeInstances,0,8,1,0.005613425925925926,1,0.0505,3,1
synthetic_cloudtrail.csv:5784,arn:aws:iam::790860790311:user/ihcagk,/app/ajjdif/config,GetParameter,0,9,1,0.006319444444444444,1,0.0371,2,1
synthetic_cloudtrail.csv:5785,arn:aws:iam::790860790311:user/ihcagk,prod/db/andudr,RotateSecret,0,10,1,0.007465277777777778,1,0.0315,5,1
synthetic_cloudtrail.csv:5786,arn:aws:iam::790860790311:user/ihcagk,alias/tvxsgy,DescribeKey,0,11,1,0.008611111111111111,1,0.0257,5,1
synthetic_cloudtrail.csv:5787,arn:aws:iam::790860790311:user/ihcagk,role-jfgskt,GetRole,0,12,1,0.009756944444444445,1,0.0217,4,1
synthetic_cloudtrail.csv:5788,arn:aws:iam::790860790311:user/ihcagk,aws_service,GetRole,0,13,3,0.010428240740740741,1,0.0189,4,1
synthetic_cloudtrail.csv:5789,arn:aws:iam::790860790311:user/ihcagk,aws_service,ModifyDBInstance,0,14,4,0.011782407407407408,1,0.0226,2,1
synthetic_cloudtrail.csv:5790,arn:aws:iam::790860790311:user/ihcagk,/app/vfiqey/config,DescribeInstanceInformation,0,15,1,0.012673611111111111,1,0.0184,2,1
synthetic_cloudtrail.csv:5791,arn:aws:iam::790860790311:user/ihcagk,aws_service,DescribeSecurityGroups,0,16,5,0.013321759259259259,1,0.0151,3,1
synthetic_cloudtrail.csv:5792,unknown_principal,role-srghyu,AssumeRole,0,1111,1,1.0,1,0.0434,2,0
synthetic_cloudtrail.csv:5793,unknown_principal,role-pakrmx,AssumeRole,0,1112,1,1.0,1,0.0459,2,0
synthetic_cloudtrail.csv:5794,arn:aws:iam::286334910474:root,aws_service,ListManagedNotificationEvents,0,1,1,0.0,4,0.0085,2,1
synthetic_cloudtrail.csv:5795,unknown_principal,data-tuhzvo-bucket,GetBucketAcl,0,1113,1,1.0,1,0.033,3,0
synthetic_cloudtrail.csv:5796,unknown_principal,data-sgdrqd-bucket,GetBucketAcl,0,1114,1,1.0,1,0.024,3,0
synthetic_cloudtrail.csv:5797,unknown_principal,data-hehphx-bucket,GetBucketAcl,0,1115,1,1.0,1,0.0176,3,0
synthetic_cloudtrail.csv:5798,arn:aws:iam::286334910474:root,aws_service,ListManagedNotificationEvents,0,2,2,0.006331018518518519,4,0.0143,2,1
synthetic_cloudtrail.csv:5799,unknown_principal,data-fckare-bucket,GetBucketAcl,0,1116,1,1.0,1,0.0132,3,0
synthetic_cloudtrail.csv:5800,unknown_principal,role-lrgeeg,AssumeRole,0,1117,1,1.0,1,0.0248,2,0
synthetic_cloudtrail.csv:5801,arn:aws:iam::286334910474:root,budget-qlktpx,GetAccountPlanState,0,3,1,0.0077777777777777776,4,0.0365,4,1
synthetic_cloudtrail.csv:5802,arn:aws:iam::286334910474:root,budget-jefyls,ListManagedNotificationEvents,0,4,1,0.008923611111111111,4,0.0337,2,1
synthetic_cloudtrail.csv:5803,unknown_principal,role-yxmeov,AssumeRole,0,1118,1,1.0,1,0.0328,2,0
synthetic_cloudtrail.csv:5804,unknown_principal,role-bmyrjn,AssumeRole,0,1119,1,1.0,1,0.0385,2,0
synthetic_cloudtrail.csv:5805,arn:aws:iam::286334910474:root,budget-wogciw,GetCostAndUsage,0,5,1,0.010775462962962962,4,0.045,2,1
synthetic_cloudtrail.csv:5806,unknown_principal,role-gclkru,AssumeRole,0,1120,1,1.0,1,0.0424,2,0
synthetic_cloudtrail.csv:5807,unknown_principal,data-kwbecc-bucket,GetBucketAcl,0,1121,1,1.0,1,0.0305,3,0
synthetic_cloudtrail.csv:5808,unknown_principal,role-bhfbty,AssumeRole,0,1122,1,1.0,1,0.0368,2,0
synthetic_cloudtrail.csv:5809,arn:aws:iam::286334910474:root,budget-ebefye,ListManagedNotificationEvents,0,6,1,0.017118055555555556,4,0.0396,2,1
synthetic_cloudtrail.csv:5810,arn:aws:iam::286334910474:root,budget-djllml,ListManagedNotificationEvents,0,7,1,0.022118055555555554,4,0.0356,2,1
synthetic_cloudtrail.csv:5811,arn:aws:iam::286334910474:root,aws_service,GetCostAndUsage,0,8,3,0.026724537037037036,4,0.0454,2,1
synthetic_cloudtrail.csv:5812,arn:aws:iam::286334910474:root,aws_service,ListManagedNotificationEvents,0,9,4,0.03246527777777778,4,0.0395,2,1
synthetic_cloudtrail.csv:5813,arn:aws:iam::286334910474:root,aws_service,ListManagedNotificationEvents,0,10,5,0.03670138888888889,4,0.0353,2,1
synthetic_cloudtrail.csv:5814,arn:aws:iam::281137881769:user/ygmhtbg,data-gqhlol-bucket,ListBuckets,0,1,1,0.0,0,0.0148,3,1
synthetic_cloudtrail.csv:5815,arn:aws:iam::281137881769:user/ygmhtbg,aws_service,ListRoles,0,2,1,0.00010416666666666667,0,0.0195,4,1
synthetic_cloudtrail.csv:5816,arn:aws:iam::281137881769:user/ygmhtbg,aws_service,ListAccessKeys,0,3,2,0.00028935185185185184,0,0.0207,4,1
synthetic_cloudtrail.csv:5817,arn:aws:iam::281137881769:user/ygmhtbg,i-lsnqojebbfbljdlvz,DescribeInstances,0,4,1,0.0004050925925925926,0,0.0173,3,1
synthetic_cloudtrail.csv:5818,arn:aws:iam::281137881769:user/ygmhtbg,svc-rqrgac,CreateUser,1,5,1,0.000625,1,0.2251,4,1
synthetic_cloudtrail.csv:5819,arn:aws:iam::281137881769:user/ygmhtbg,svc-rqrgac,CreateLoginProfile,1,6,2,0.0010300925925925926,1,0.3826,4,1
synthetic_cloudtrail.csv:5820,arn:aws:iam::281137881769:user/ygmhtbg,svc-rqrgac,AttachUserPolicy,1,7,3,0.0016203703703703703,1,0.5127,4,1
synthetic_cloudtrail.csv:5821,arn:aws:iam::281137881769:user/ygmhtbg,role-yyqshr,GetRolePolicy,0,8,1,0.0019097222222222222,1,0.3636,4,1
synthetic_cloudtrail.csv:5822,arn:aws:iam::281137881769:user/ygmhtbg,alias/ypxofn,DescribeKey,0,9,1,0.002511574074074074,1,0.2581,5,1
synthetic_cloudtrail.csv:5823,arn:aws:iam::281137881769:user/ygmhtbg,db-ltihbe,DescribeDBInstances,0,10,1,0.0030208333333333333,1,0.1833,2,1
synthetic_cloudtrail.csv:5824,arn:aws:iam::281137881769:user/ygmhtbg,role-rnpwpu,GetRolePolicy,0,11,1,0.0032523148148148147,1,0.133,4,1
synthetic_cloudtrail.csv:5825,arn:aws:iam::281137881769:user/ygmhtbg,aws_service,DescribeDBInstances,0,12,3,0.003726851851851852,1,0.0957,2,1
synthetic_cloudtrail.csv:5826,arn:aws:iam::744357804890:user/qifq,aws_service,ListAttachedUserPolicies,0,1,1,0.0,0,0.0069,4,1
synthetic_cloudtrail.csv:5827,arn:aws:iam::744357804890:user/qifq,role-izclzx,GetAccountSummary,0,2,1,0.0003356481481481481,0,0.0113,4,1
synthetic_cloudtrail.csv:5828,arn:aws:iam::744357804890:user/qifq,role-irggyb,ListUsers,0,3,1,0.0004050925925925926,0,0.0246,4,1
synthetic_cloudtrail.csv:5829,arn:aws:iam::744357804890:user/qifq,prod/db/samzco,ListSecrets,0,4,1,0.0006134259259259259,0,0.0243,5,1
synthetic_cloudtrail.csv:5830,arn:aws:iam::744357804890:user/qifq,aws_service,GetCallerIdentity,0,5,2,0.0008217592592592593,0,0.032,2,1
synthetic_cloudtrail.csv:5831,arn:aws:iam::744357804890:user/qifq,role-bkddqy,ListRoles,0,6,1,0.0010416666666666667,0,0.0314,4,1
synthetic_cloudtrail.csv:5832,arn:aws:iam::744357804890:user/qifq,svc-vlenfc,CreateUser,1,7,1,0.0014351851851851852,1,0.2367,4,1
synthetic_cloudtrail.csv:5833,arn:aws:iam::744357804890:user/qifq,svc-vlenfc,CreateAccessKey,1,8,2,0.002037037037037037,1,0.3863,4,1
synthetic_cloudtrail.csv:5834,arn:aws:iam::744357804890:user/qifq,svc-vlenfc,AttachUserPolicy,1,9,3,0.0027199074074074074,1,0.5164,4,1
synthetic_cloudtrail.csv:5835,arn:aws:iam::744357804890:user/qifq,i-euyiccfhxxvheudps,DescribeInstances,0,10,1,0.003564814814814815,1,0.3643,3,1
synthetic_cloudtrail.csv:5836,arn:aws:iam::744357804890:user/qifq,aws_service,CreateSnapshot,0,11,3,0.0043287037037037035,1,0.264,3,1
synthetic_cloudtrail.csv:5837,arn:aws:iam::744357804890:user/qifq,aws_service,DescribeLoadBalancers,0,12,4,0.004664351851851852,1,0.1911,2,1
synthetic_cloudtrail.csv:5838,arn:aws:iam::744357804890:user/qifq,role-tgkbfi,GetUser,0,13,1,0.004965277777777778,1,0.138,4,1
synthetic_cloudtrail.csv:5839,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,aws_service,GetSecretValue,0,1,1,0.0,0,0.0502,5,1
synthetic_cloudtrail.csv:5840,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,aws_service,DescribeInstances,0,2,2,0.00017361111111111112,0,0.038,3,1
synthetic_cloudtrail.csv:5841,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,/app/rglyfi/config,GetParameter,0,3,1,0.00034722222222222224,0,0.0283,2,1
synthetic_cloudtrail.csv:5842,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,aws_service,DescribeInstances,0,4,3,0.0003935185185185185,0,0.0226,3,1
synthetic_cloudtrail.csv:5843,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,aws_service,GetParameter,0,5,4,0.0006712962962962962,0,0.0176,2,1
synthetic_cloudtrail.csv:5844,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,prod/db/ysumnm,GetSecretValue,0,6,1,0.0008333333333333334,0,0.0623,5,1
synthetic_cloudtrail.csv:5845,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,i-oeqbdamwslkruchdy,DescribeInstances,0,7,1,0.0010532407407407407,0,0.0464,3,1
synthetic_cloudtrail.csv:5846,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,/app/etfbvx/config,GetParameter,0,8,1,0.0012962962962962963,0,0.0342,2,1
synthetic_cloudtrail.csv:5847,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,aws_service,SendCommand,0,9,5,0.0014930555555555556,1,0.0436,2,1
synthetic_cloudtrail.csv:5848,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,prod/db/gahdth,GetSecretValue,0,10,1,0.001574074074074074,1,0.0803,5,1
synthetic_cloudtrail.csv:5849,arn:aws:sts::636268495806:assumed-role/LambdaExecutionRole/hrecgstahhclpyev,alias/yvnqxr,ListKeys,0,11,1,0.001712962962962963,1,0.0583,5,1
synthetic_cloudtrail.csv:5850,arn:aws:iam::322542627383:user/sbmkox,aws_service,DescribeLoadBalancers,0,1,1,0.0,0,0.0062,2,1
synthetic_cloudtrail.csv:5851,arn:aws:iam::322542627383:user/sbmkox,/app/xqgrti/config,SendCommand,0,2,1,0.0012731481481481483,1,0.0239,2,1
synthetic_cloudtrail.csv:5852,arn:aws:iam::322542627383:user/sbmkox,role-vlopys,GetUser,0,3,1,0.002349537037037037,1,0.0209,4,1
synthetic_cloudtrail.csv:5853,arn:aws:iam::322542627383:user/sbmkox,data-hhqqgi-bucket,GetBucketLogging,0,4,1,0.0027430555555555554,1,0.0179,3,1
synthetic_cloudtrail.csv:5854,arn:aws:iam::322542627383:user/sbmkox,aws_service,GetBucketLogging,0,5,2,0.004039351851851852,1,0.0158,3,1
synthetic_cloudtrail.csv:5855,arn:aws:iam::322542627383:user/sbmkox,i-bzaxesytuglwdaqav,DescribeSecurityGroups,0,6,1,0.005127314814814815,1,0.0133,3,1
synthetic_cloudtrail.csv:5856,arn:aws:iam::322542627383:user/sbmkox,aws_service,StartInstances,0,7,3,0.006284722222222222,1,0.015,3,1
synthetic_cloudtrail.csv:5857,arn:aws:iam::322542627383:user/sbmkox,i-wfhnidtfkgineblot,DescribeSecurityGroups,0,8,1,0.00636574074074074,1,0.0127,3,1
synthetic_cloudtrail.csv:5858,arn:aws:iam::322542627383:user/sbmkox,alias/hsktir,ListKeys,0,9,1,0.006875,1,0.011,5,1
synthetic_cloudtrail.csv:5859,arn:aws:iam::322542627383:user/sbmkox,/app/pkehcg/config,GetParameter,0,10,1,0.007696759259259259,1,0.0094,2,1
synthetic_cloudtrail.csv:5860,arn:aws:iam::322542627383:user/sbmkox,alias/evtysu,DescribeKey,0,11,1,0.008784722222222222,1,0.0101,5,1
synthetic_cloudtrail.csv:5861,arn:aws:iam::322542627383:user/sbmkox,data-hlvgkb-bucket,GetBucketAcl,0,12,1,0.009791666666666667,1,0.0079,3,1
synthetic_cloudtrail.csv:5862,arn:aws:iam::322542627383:user/sbmkox,/app/oicfnw/config,DescribeInstanceInformation,0,13,1,0.010439814814814815,1,0.0081,2,1
synthetic_cloudtrail.csv:5863,arn:aws:iam::322542627383:user/sbmkox,aws_service,DescribeInstances,0,14,4,0.011400462962962963,1,0.0085,3,1
synthetic_cloudtrail.csv:5864,arn:aws:iam::322542627383:user/sbmkox,aws_service,GetUser,0,15,5,0.012430555555555556,1,0.0101,4,1
synthetic_cloudtrail.csv:5865,arn:aws:iam::322542627383:user/sbmkox,data-ezzhtk-bucket,GetBucketPolicy,0,16,1,0.012719907407407407,1,0.0101,3,1
synthetic_cloudtrail.csv:5866,arn:aws:iam::322542627383:user/sbmkox,/app/exarlc/config,PutParameter,0,17,1,0.012847222222222222,1,0.0101,2,1
synthetic_cloudtrail.csv:5867,arn:aws:iam::322542627383:user/sbmkox,data-rngemb-bucket,GetBucketLogging,0,18,1,0.01392361111111111,1,0.0104,3,1
synthetic_cloudtrail.csv:5868,arn:aws:iam::322542627383:user/sbmkox,fn-zgqnyx,ListFunctions,0,19,1,0.01462962962962963,1,0.0121,2,1
synthetic_cloudtrail.csv:5869,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,alias/arljix,ListKeys,0,1,1,0.0,0,0.002,5,1
synthetic_cloudtrail.csv:5870,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,aws_service,DescribeDBInstances,0,2,1,0.0001273148148148148,0,0.0041,2,1
synthetic_cloudtrail.csv:5871,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,alias/hesuny,ListKeys,0,3,1,0.0002546296296296296,0,0.0049,5,1
synthetic_cloudtrail.csv:5872,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,prod/db/qkcirj,GetSecretValue,0,4,1,0.00047453703703703704,0,0.053,5,1
synthetic_cloudtrail.csv:5873,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,/app/wjhppj/config,SendCommand,0,5,1,0.0007986111111111112,1,0.0565,2,1
synthetic_cloudtrail.csv:5874,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,/app/lzxdcn/config,PutParameter,0,6,1,0.0008912037037037037,1,0.0426,2,1
synthetic_cloudtrail.csv:5875,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,aws_service,DescribeInstances,0,7,2,0.0011921296296296296,1,0.0326,3,1
synthetic_cloudtrail.csv:5876,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,aws_service,SendCommand,0,8,3,0.0013078703703703703,1,0.0422,2,1
synthetic_cloudtrail.csv:5877,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,/app/pzozuu/config,SendCommand,0,9,1,0.0015046296296296296,1,0.0488,2,1
synthetic_cloudtrail.csv:5878,arn:aws:sts::555475643298:assumed-role/CodeDeployRole/ohssqabkqfauastn,/app/ptxoey/config,PutParameter,0,10,1,0.0016319444444444445,1,0.0371,2,1
synthetic_cloudtrail.csv:5879,arn:aws:iam::265508724192:user/nkpvpu,alias/uamfon,DescribeKey,0,1,1,0.0,0,0.0035,5,1
synthetic_cloudtrail.csv:5880,arn:aws:iam::265508724192:user/nkpvpu,aws_service,StopInstances,0,2,1,0.001238425925925926,1,0.0081,3,1
synthetic_cloudtrail.csv:5881,arn:aws:iam::265508724192:user/nkpvpu,aws_service,DescribeSecurityGroups,0,3,2,0.002476851851851852,1,0.0079,3,1
synthetic_cloudtrail.csv:5882,arn:aws:iam::265508724192:user/nkpvpu,role-nfumbt,GetRole,0,4,1,0.003414351851851852,1,0.0092,4,1
synthetic_cloudtrail.csv:5883,arn:aws:iam::265508724192:user/nkpvpu,prod/db/uzqatp,PutSecretValue,0,5,1,0.003587962962962963,1,0.0117,5,1
synthetic_cloudtrail.csv:5884,arn:aws:iam::265508724192:user/nkpvpu,data-qkimor-bucket,GetBucketLogging,0,6,1,0.004502314814814815,1,0.0114,3,1
synthetic_cloudtrail.csv:5885,arn:aws:iam::265508724192:user/nkpvpu,role-pzhcpc,GetUser,0,7,1,0.0052199074074074075,1,0.0121,4,1
synthetic_cloudtrail.csv:5886,arn:aws:iam::265508724192:user/nkpvpu,data-gntqin-bucket,GetBucketLogging,0,8,1,0.0062037037037037035,1,0.0117,3,1
synthetic_cloudtrail.csv:5887,arn:aws:iam::265508724192:user/nkpvpu,aws_service,DescribeInstances,0,9,3,0.006319444444444444,1,0.011,3,1
synthetic_cloudtrail.csv:5888,arn:aws:iam::265508724192:user/nkpvpu,alias/vwwtbt,DescribeKey,0,10,1,0.007418981481481481,1,0.0112,5,1
synthetic_cloudtrail.csv:5889,arn:aws:iam::265508724192:user/nkpvpu,data-ayhnow-bucket,GetBucketLogging,0,11,1,0.008356481481481482,1,0.011,3,1
synthetic_cloudtrail.csv:5890,arn:aws:iam::265508724192:user/nkpvpu,/app/slailq/config,PutParameter,0,12,1,0.009432870370370371,1,0.0107,2,1
synthetic_cloudtrail.csv:5891,arn:aws:iam::265508724192:user/nkpvpu,/app/mftxsz/config,GetParameter,0,13,1,0.009837962962962963,1,0.0092,2,1
synthetic_cloudtrail.csv:5892,arn:aws:iam::265508724192:user/nkpvpu,data-lfhezz-bucket,GetBucketLogging,0,14,1,0.01017361111111111,1,0.0096,3,1
synthetic_cloudtrail.csv:5893,arn:aws:iam::265508724192:user/nkpvpu,prod/db/frcdrk,GetSecretValue,0,15,1,0.011064814814814816,1,0.0561,5,1
synthetic_cloudtrail.csv:5894,arn:aws:iam::265508724192:user/nkpvpu,/app/pfkgix/config,GetParameter,0,16,1,0.01238425925925926,1,0.041,2,1
synthetic_cloudtrail.csv:5895,arn:aws:iam::265508724192:user/nkpvpu,aws_service,StopInstances,0,17,4,0.013032407407407407,1,0.0342,3,1
synthetic_cloudtrail.csv:5896,arn:aws:iam::265508724192:user/nkpvpu,alias/usynsw,ListKeys,0,18,1,0.0134375,1,0.026,5,1
synthetic_cloudtrail.csv:5897,arn:aws:iam::265508724192:user/nkpvpu,aws_service,ModifyDBInstance,0,19,5,0.013645833333333333,1,0.0274,2,1
synthetic_cloudtrail.csv:5898,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeInstances,0,1,1,0.0,0,0.0028,3,1
synthetic_cloudtrail.csv:5899,arn:aws:iam::459013907206:user/vuvpxs,data-rleflr-bucket,GetBucketLogging,0,2,1,0.0008101851851851852,0,0.0051,3,1
synthetic_cloudtrail.csv:5900,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeDBInstances,0,3,2,0.002199074074074074,0,0.0062,2,1
synthetic_cloudtrail.csv:5901,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeInstances,0,4,3,0.002777777777777778,0,0.0071,3,1
synthetic_cloudtrail.csv:5902,arn:aws:iam::459013907206:user/vuvpxs,prod/db/zamcrx,RotateSecret,0,5,1,0.0030092592592592593,1,0.0105,5,1
synthetic_cloudtrail.csv:5903,arn:aws:iam::459013907206:user/vuvpxs,aws_service,ListFunctions,0,6,4,0.0036342592592592594,1,0.0122,2,1
synthetic_cloudtrail.csv:5904,arn:aws:iam::459013907206:user/vuvpxs,alias/vafonv,DescribeKey,0,7,1,0.0038310185185185183,1,0.012,5,1
synthetic_cloudtrail.csv:5905,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeVpcs,0,8,5,0.004733796296296297,1,0.0112,3,1
synthetic_cloudtrail.csv:5906,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeSubnets,0,9,6,0.00568287037037037,1,0.0106,3,1
synthetic_cloudtrail.csv:5907,arn:aws:iam::459013907206:user/vuvpxs,aws_service,StopInstances,0,10,7,0.006215277777777778,1,0.0129,3,1
synthetic_cloudtrail.csv:5908,arn:aws:iam::459013907206:user/vuvpxs,i-ncbmejebcimgnmyfv,DescribeInstances,0,11,1,0.007337962962962963,1,0.0118,3,1
synthetic_cloudtrail.csv:5909,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeVpcs,0,12,8,0.008368055555555556,1,0.0111,3,1
synthetic_cloudtrail.csv:5910,arn:aws:iam::459013907206:user/vuvpxs,data-ysfrhg-bucket,GetBucketAcl,0,13,1,0.008703703703703703,1,0.0086,3,1
synthetic_cloudtrail.csv:5911,arn:aws:iam::459013907206:user/vuvpxs,role-yotqko,GetUser,0,14,1,0.009733796296296296,1,0.0101,4,1
synthetic_cloudtrail.csv:5912,arn:aws:iam::459013907206:user/vuvpxs,aws_service,DescribeInstances,0,15,9,0.011111111111111112,1,0.0098,3,1
synthetic_cloudtrail.csv:5913,arn:aws:iam::459013907206:user/vuvpxs,alias/bnlczh,DescribeKey,0,16,1,0.011493055555555555,1,0.0103,5,1
synthetic_cloudtrail.csv:5914,arn:aws:iam::459013907206:user/vuvpxs,data-btxezu-bucket,GetBucketPolicy,0,17,1,0.012199074074074074,1,0.0103,3,1
synthetic_cloudtrail.csv:5915,arn:aws:iam::459013907206:user/vuvpxs,role-pxoayp,GetRole,0,18,1,0.012800925925925926,1,0.0108,4,1
synthetic_cloudtrail.csv:5916,unknown_principal,role-lnhytp,AssumeRole,0,1123,1,1.0,1,0.0412,2,0
synthetic_cloudtrail.csv:5917,unknown_principal,role-qjluaf,AssumeRole,0,1124,1,1.0,1,0.0442,2,0
synthetic_cloudtrail.csv:5918,unknown_principal,data-ghqoup-bucket,GetBucketAcl,0,1125,1,1.0,1,0.0318,3,0
synthetic_cloudtrail.csv:5919,unknown_principal,role-qlvcmy,AssumeRole,0,1126,1,1.0,1,0.0376,2,0
synthetic_cloudtrail.csv:5920,unknown_principal,role-qtnrkk,AssumeRole,0,1127,1,1.0,1,0.0417,2,0
synthetic_cloudtrail.csv:5921,unknown_principal,role-sdjyru,AssumeRole,0,1128,1,1.0,1,0.0445,2,0
synthetic_cloudtrail.csv:5922,arn:aws:iam::982539269463:user/zlfint,epotff,DescribeLoadBalancers,0,1,1,0.0,0,0.0061,2,1
synthetic_cloudtrail.csv:5923,arn:aws:iam::982539269463:user/zlfint,aws_service,StartInstances,0,2,1,0.00030092592592592595,1,0.0099,3,1
synthetic_cloudtrail.csv:5924,arn:aws:iam::982539269463:user/zlfint,aws_service,DescribeVpcs,0,3,2,0.0003587962962962963,1,0.0097,3,1
synthetic_cloudtrail.csv:5925,arn:aws:iam::982539269463:user/zlfint,aws_service,DescribeLoadBalancers,0,4,3,0.0010300925925925926,1,0.0128,2,1
synthetic_cloudtrail.csv:5926,arn:aws:iam::982539269463:user/zlfint,data-nvvttl-bucket,GetBucketAcl,0,5,1,0.0014236111111111112,1,0.0098,3,1
synthetic_cloudtrail.csv:5927,arn:aws:iam::982539269463:user/zlfint,fn-ummvby,ListFunctions,0,6,1,0.0015162037037037036,1,0.0117,2,1
synthetic_cloudtrail.csv:5928,arn:aws:iam::982539269463:user/zlfint,ziywjq,DescribeLoadBalancers,0,7,1,0.0018171296296296297,1,0.0141,2,1
synthetic_cloudtrail.csv:5929,arn:aws:iam::982539269463:user/zlfint,alias/lkebyd,ListKeys,0,8,1,0.0020949074074074073,1,0.0119,5,1
synthetic_cloudtrail.csv:5930,arn:aws:iam::982539269463:user/zlfint,/app/sulsfp/config,PutParameter,0,9,1,0.0030902777777777777,1,0.0113,2,1
synthetic_cloudtrail.csv:5931,arn:aws:iam::982539269463:user/zlfint,data-zgwheh-bucket,GetBucketPolicy,0,10,1,0.003576388888888889,1,0.0109,3,1
synthetic_cloudtrail.csv:5932,arn:aws:iam::982539269463:user/zlfint,aws_service,GetSecretValue,0,11,4,0.004699074074074074,1,0.0568,5,1
synthetic_cloudtrail.csv:5933,arn:aws:iam::982539269463:user/zlfint,aws_service,ListGroupsForUser,0,12,5,0.005277777777777778,1,0.0475,4,1
synthetic_cloudtrail.csv:5934,arn:aws:iam::982539269463:user/zlfint,i-edmcchofwxwysnirp,DescribeVpcs,0,13,1,0.006122685185185185,1,0.036,3,1
synthetic_cloudtrail.csv:5935,arn:aws:iam::982539269463:user/zlfint,data-gpbugg-bucket,GetBucketPolicy,0,14,1,0.007222222222222222,1,0.0283,3,1
synthetic_cloudtrail.csv:5936,arn:aws:iam::982539269463:user/zlfint,aws_service,GetRegionOptStatus,0,15,6,0.007581018518518518,1,0.0253,2,1
synthetic_cloudtrail.csv:5937,arn:aws:iam::982539269463:user/zlfint,aws_service,ModifyInstanceAttribute,0,16,7,0.00866898148148148,1,0.0227,3,1
synthetic_cloudtrail.csv:5938,arn:aws:iam::982539269463:user/zlfint,aws_service,DescribeInstances,0,17,8,0.009282407407407408,1,0.0186,3,1
synthetic_cloudtrail.csv:5939,arn:aws:iam::982539269463:user/zlfint,prod/db/odvdls,GetSecretValue,0,18,1,0.009375,1,0.062,5,1
