timestamp,event_name,event_source,aws_region,source_ip,error_code,username,principal_type,principal_arn,attack_technique,label,session_label,mfa_authenticated,action_encoded,hour_normalized,is_error
2023-07-10 11:50:12+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,ec2.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:33:36+00:00,CreateLoginProfile,iam.amazonaws.com,us-east-1,52.45.102.28,,bert-jan,IAMUser,arn:aws:iam::123837392027:user/bert-jan,persistence,1,1,0,19,0.5217,0
2023-07-10 12:22:02+00:00,DescribeNatGateways,account.amazonaws.com,us-east-1,lambda.amazonaws.com,ThrottlingException,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:31:37+00:00,ListMFADevices,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:44:35+00:00,CreateRole,iam.amazonaws.com,us-east-1,192.168.10.20,,stratus-red-team-ec2-get-password-data-role,AssumedRole,arn:aws:iam::123837392027:assumed-role/stratus-red-team-ec2-get-password-data-role,persistence,1,1,0,4,0.4783,0
2023-07-10 12:23:55+00:00,ListUsers,iam.amazonaws.com,us-east-1,inspector2.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:19:10+00:00,GetBucketAcl,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:19:00+00:00,GetFunction20150331v2,lambda.amazonaws.com,us-east-1,10.248.16.43,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 11:48:22+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,10.8.8.10,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,0
2023-07-10 12:29:54+00:00,ListGroupsForUser,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:03:56+00:00,ListTagsForResource,account.amazonaws.com,us-east-1,ec2.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:27:26+00:00,LookupEvents,cloudtrail.amazonaws.com,us-east-1,10.8.8.10,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 12:12:17+00:00,DescribeNatGateways,account.amazonaws.com,us-east-1,10.248.16.43,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 12:00:03+00:00,DescribeLogGroups,logs.amazonaws.com,us-east-1,AWS Internal,NoSuchBucketPolicy,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:57:14+00:00,PutUserPolicy,iam.amazonaws.com,us-east-1,52.45.102.28,,stratus-red-team-get-usr-data-role,AssumedRole,arn:aws:iam::123837392027:assumed-role/stratus-red-team-get-usr-data-role,privilege-escalation,1,1,0,2,0.4783,0
2023-07-10 12:18:47+00:00,GetLoginProfile,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,ThrottlingException,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:33:48+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,rds.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:05:58+00:00,GetAccountAuthorizationDetails,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:22:15+00:00,GetUser,account.amazonaws.com,us-east-1,AWS Internal,AccessDenied,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:34:18+00:00,ListGroupsForUser,account.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 11:49:20+00:00,ListUsers,iam.amazonaws.com,us-east-1,10.8.8.10,AccessDenied,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,1
2023-07-10 12:07:44+00:00,GetParameter,ssm.amazonaws.com,us-east-1,AWS Internal,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,22,0.5217,0
2023-07-10 12:26:44+00:00,DescribeInternetGateways,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,ThrottlingException,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:16:44+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,Client.UnauthorizedOperation,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:19:31+00:00,GetAccountSummary,iam.amazonaws.com,us-east-1,rds.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:23:23+00:00,GetAccountSummary,iam.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:53:05+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,NoSuchBucketPolicy,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:51:02+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,ec2.amazonaws.com,AccessDenied,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:15:25+00:00,ListUsers,iam.amazonaws.com,us-east-1,ec2.amazonaws.com,AccessDenied,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:06:00+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,rds.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:45:41+00:00,ListUsers,iam.amazonaws.com,us-east-1,10.107.112.14,AccessDenied,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,1
2023-07-10 12:01:42+00:00,LookupEvents,cloudtrail.amazonaws.com,us-east-1,rds.amazonaws.com,Client.UnauthorizedOperation,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:15:21+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,lambda.amazonaws.com,Client.UnauthorizedOperation,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:25:18+00:00,DescribeRouteTables,account.amazonaws.com,us-east-1,10.248.16.43,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 11:50:47+00:00,DescribeRegions,account.amazonaws.com,us-east-1,AWS Internal,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 11:53:38+00:00,GetAccountAuthorizationDetails,account.amazonaws.com,us-east-1,lambda.amazonaws.com,ThrottlingException,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:14:07+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,inspector2.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:15:28+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,AWS Internal,AccessDenied,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:25:27+00:00,ListMFADevices,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:14:08+00:00,DescribeVolumes,account.amazonaws.com,us-east-1,ec2.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:00:44+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,lambda.amazonaws.com,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:06:26+00:00,GetCostAndUsage,ce.amazonaws.com,us-east-1,rds.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:58:10+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,lambda.amazonaws.com,NoSuchBucketPolicy,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:59:13+00:00,DescribeRouteTables,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,ThrottlingException,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:58:31+00:00,GetCallerIdentity,sts.amazonaws.com,us-east-1,lambda.amazonaws.com,ThrottlingException,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:11:45+00:00,GetBucketLogging,s3.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,AccessDenied,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:34:16+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,lambda.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:17:47+00:00,ListUsers,iam.amazonaws.com,us-east-1,rds.amazonaws.com,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:06:35+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,AWS Internal,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 11:56:51+00:00,GetLoginProfile,account.amazonaws.com,us-east-1,AWS Internal,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,0
2023-07-10 12:24:32+00:00,ListGroupsForUser,account.amazonaws.com,us-east-1,10.248.16.43,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 11:45:10+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,NoSuchBucketPolicy,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 11:51:06+00:00,DescribeDBInstances,rds.amazonaws.com,us-east-1,AWS Internal,AccessDenied,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,1
2023-07-10 12:12:51+00:00,DescribeSecurityGroups,account.amazonaws.com,us-east-1,rds.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:06:11+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 11:50:30+00:00,ListBuckets,s3.amazonaws.com,us-east-1,ec2.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:17:07+00:00,DescribeLoadBalancers,account.amazonaws.com,us-east-1,10.107.159.90,ThrottlingException,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,1
2023-07-10 12:21:09+00:00,AddRoleToInstanceProfile,iam.amazonaws.com,us-east-1,52.45.102.28,,stratus-red-team-ec2-steal-credentials-role,AssumedRole,arn:aws:iam::123837392027:assumed-role/stratus-red-team-ec2-steal-credentials-role,privilege-escalation,1,1,0,20,0.5217,0
2023-07-10 12:09:37+00:00,GetBucketPolicy,s3.amazonaws.com,us-east-1,AWS Internal,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 12:19:35+00:00,GetBucketAcl,account.amazonaws.com,us-east-1,AWS Internal,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:18:52+00:00,DescribeInstances,ec2.amazonaws.com,us-east-1,AWS Internal,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:14:25+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.8.8.10,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,27,0.5217,0
2023-07-10 12:18:03+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.8.8.10,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,27,0.5217,0
2023-07-10 12:20:08+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:53:04+00:00,ListMFADevices,account.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,1
2023-07-10 12:18:40+00:00,CreateLoginProfile,iam.amazonaws.com,us-east-1,192.168.10.20,,stratus-red-team-nmfalu-gfjyeaypjt,AssumedRole,arn:aws:iam::123837392027:assumed-role/stratus-red-team-nmfalu-gfjyeaypjt,persistence,1,1,0,19,0.5217,0
2023-07-10 12:04:57+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,10.8.8.10,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.5217,0
2023-07-10 12:02:23+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,AWS Internal,NoSuchBucketPolicy,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,1
2023-07-10 12:13:44+00:00,DescribeSecurityGroups,account.amazonaws.com,us-east-1,inspector2.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:01:00+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,AWS Internal,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:08:21+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,ec2.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,27,0.5217,0
2023-07-10 11:45:37+00:00,DescribeTags,account.amazonaws.com,us-east-1,10.8.8.10,,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,0,0.4783,0
2023-07-10 12:18:22+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.248.16.43,NoSuchBucketPolicy,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,27,0.5217,1
2023-07-10 11:44:28+00:00,DescribeParameters,ssm.amazonaws.com,us-east-1,10.107.112.14,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,0
2023-07-10 11:50:17+00:00,ListUsers,iam.amazonaws.com,us-east-1,ec2.amazonaws.com,Client.UnauthorizedOperation,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.4783,1
2023-07-10 12:26:34+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,lambda.amazonaws.com,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:03:11+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,AWS Internal,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:09:23+00:00,GetBucketLocation,account.amazonaws.com,us-east-1,ec2.amazonaws.com,AccessDenied,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:00:23+00:00,ListGroupsForUser,account.amazonaws.com,us-east-1,10.248.16.43,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 12:28:54+00:00,DescribeKeyPairs,account.amazonaws.com,us-east-1,ec2.amazonaws.com,Client.UnauthorizedOperation,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 11:57:33+00:00,DescribeNatGateways,account.amazonaws.com,us-east-1,10.107.159.90,AccessDenied,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,1
2023-07-10 11:45:46+00:00,GetFunction20150331v2,lambda.amazonaws.com,us-east-1,ec2.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 11:53:33+00:00,DescribeLoadBalancers,account.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,0
2023-07-10 12:21:14+00:00,DescribeLogGroups,logs.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,1
2023-07-10 12:09:14+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,rds.amazonaws.com,Client.UnauthorizedOperation,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:00:03+00:00,GetUser,account.amazonaws.com,us-east-1,ec2.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:48:09+00:00,GetRegionOptStatus,account.amazonaws.com,us-east-1,10.8.8.10,NoSuchBucketPolicy,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.4783,1
2023-07-10 11:42:30+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,rds.amazonaws.com,,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,27,0.4783,0
2023-07-10 12:10:06+00:00,DescribeVolumes,account.amazonaws.com,us-east-1,AWS Internal,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:46:57+00:00,GetTrailStatus,account.amazonaws.com,us-east-1,rds.amazonaws.com,,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:11:36+00:00,DescribeRegions,account.amazonaws.com,us-east-1,10.107.159.90,AccessDenied,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,1
2023-07-10 12:26:05+00:00,ListSecrets,secretsmanager.amazonaws.com,us-east-1,AWS Internal,,lambda.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/lambda.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:11:17+00:00,ListMFADevices,account.amazonaws.com,us-east-1,rds.amazonaws.com,NoSuchBucketPolicy,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:05:46+00:00,DescribeRegions,account.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:33:58+00:00,ListHostedZones,account.amazonaws.com,us-east-1,ec2.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 11:52:53+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,lambda.amazonaws.com,,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.4783,0
2023-07-10 12:00:25+00:00,DescribeSecurityGroups,account.amazonaws.com,us-east-1,lambda.amazonaws.com,AccessDenied,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:27:39+00:00,GetUser,account.amazonaws.com,us-east-1,10.107.159.90,,AWSServiceRoleForRDS,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForRDS,,0,0,0,0,0.5217,0
2023-07-10 12:23:59+00:00,LookupEvents,cloudtrail.amazonaws.com,us-east-1,cloudtrail.amazonaws.com,NoSuchBucketPolicy,rolesanywhere.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rolesanywhere.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:01:05+00:00,ConsoleLogin,signin.amazonaws.com,us-east-1,10.107.112.14,Client.UnauthorizedOperation,benjamin,IAMUser,arn:aws:iam::123837392027:user/benjamin,,0,0,0,27,0.5217,1
2023-07-10 12:31:33+00:00,DescribeLogGroups,logs.amazonaws.com,us-east-1,lambda.amazonaws.com,,inspector2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/inspector2.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:02:20+00:00,CreateAccessKey,iam.amazonaws.com,us-east-1,52.45.102.28,,stratus-red-team-ec2-enumerate-role,AssumedRole,arn:aws:iam::123837392027:assumed-role/stratus-red-team-ec2-enumerate-role,persistence,1,1,0,9,0.5217,0
2023-07-10 12:14:05+00:00,DescribeTrails,cloudtrail.amazonaws.com,us-east-1,inspector2.amazonaws.com,AccessDenied,rds.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/rds.amazonaws.com,,0,0,0,0,0.5217,1
2023-07-10 12:12:43+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,lambda.amazonaws.com,,cloudtrail.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/cloudtrail.amazonaws.com,,0,0,0,0,0.5217,0
2023-07-10 12:24:08+00:00,DescribeNatGateways,account.amazonaws.com,us-east-1,AWS Internal,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 12:28:13+00:00,DescribeVpcs,ec2.amazonaws.com,us-east-1,AWS Internal,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.5217,0
2023-07-10 11:57:20+00:00,DescribeRouteTables,account.amazonaws.com,us-east-1,10.107.112.14,,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,0
2023-07-10 11:56:25+00:00,DescribeSubnets,account.amazonaws.com,us-east-1,10.8.8.10,AccessDenied,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,1
2023-07-10 11:50:41+00:00,GetRegionOptStatus,account.amazonaws.com,us-east-1,AWS Internal,ThrottlingException,AWSServiceRoleForAmazonInspector2,AssumedRole,arn:aws:iam::123837392027:assumed-role/AWSServiceRoleForAmazonInspector2,,0,0,0,0,0.4783,1
2023-07-10 12:13:17+00:00,GetLoginProfile,account.amazonaws.com,us-east-1,AWS Internal,NoSuchBucketPolicy,ec2.amazonaws.com,AWSService,arn:aws:iam::123837392027:assumed-role/ec2.amazonaws.com,,0,0,0,0,0.5217,1
